MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
30,4,65.0,7.898,0,-1,0,0,0,1,0,0,0,0,0,0,4,7,1920,1994,0,0,1,1,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,576.0,576.0,0,2,0,0,985,0,0,985,0.0,1.0,1,0,2,1,0,4,0,0,-1,1,1989.0,0,2.0,676.0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0
50,4,60.0,8.064,0,-1,0,0,0,0,0,0,2,0,0,2,6,8,1948,2004,0,0,7,6,0,0.0,0,0,1,0,0,0,2,481.0,1,174.0,161.0,816.0,0,1,0,0,816,408,0,1224,1.0,0.0,1,0,3,1,0,5,0,0,-1,1,1950.0,0,1.0,280.0,0,0,0,414,0,0,0,0,0,-1,2,-1,0,5,2010,0,0
20,4,81.0,7.635,0,-1,1,0,0,1,0,0,0,0,0,0,5,6,1960,1960,0,0,6,3,0,0.0,0,0,1,0,0,0,3,588.0,2,350.0,237.0,1175.0,0,0,0,0,1175,0,0,1175,0.0,0.0,1,1,3,1,0,6,0,0,-1,1,1960.0,1,2.0,484.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
20,4,80.0,9.76,0,-1,0,0,0,0,1,0,0,0,0,0,6,7,1963,1984,1,0,3,3,1,218.0,0,0,1,0,0,2,4,717.0,2,263.0,415.0,1395.0,0,1,0,0,1395,0,0,1395,1.0,0.0,1,0,2,1,0,7,1,1,1,0,1963.0,1,2.0,440.0,0,0,0,657,0,113,0,240,0,-1,-1,-1,0,5,2010,0,0
50,3,60.0,4.8,0,-1,0,0,0,1,0,2,0,0,0,2,4,5,1900,1954,1,0,3,3,1,771.0,0,0,0,0,0,0,2,48.0,0,0.0,661.0,709.0,0,1,0,0,1157,687,0,1844,1.0,0.0,1,0,3,1,0,9,2,2,0,3,1900.0,0,1.0,240.0,0,0,0,84,0,0,0,0,0,-1,-1,-1,0,1,2010,2,2
30,3,56.0,4.485,0,1,0,0,0,0,0,2,2,0,0,0,5,7,1920,1950,0,0,3,3,0,0.0,0,0,0,0,0,0,4,579.0,0,0.0,357.0,936.0,0,1,0,0,936,0,0,936,1.0,0.0,1,0,2,1,0,5,0,1,0,-1,-1.0,-1,0.0,0.0,-1,-1,2,51,0,135,0,0,0,-1,0,-1,0,5,2010,0,0
20,3,69.0,5.805,0,1,0,2,0,0,1,2,0,0,0,0,5,7,1957,1957,1,0,1,1,0,0.0,0,0,1,0,0,3,4,274.0,1,1073.0,0.0,1347.0,0,2,0,0,1347,0,0,1347,1.0,1.0,1,0,3,1,1,6,0,0,-1,1,1957.0,0,2.0,551.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
45,3,50.0,6.9,0,-1,0,0,0,1,0,2,0,0,0,2,6,7,1938,2000,0,0,1,1,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,827.0,827.0,0,2,0,0,827,424,0,1251,0.0,0.0,1,0,3,1,3,6,0,0,-1,1,1938.0,0,1.0,240.0,1,0,1,0,0,0,0,0,0,-1,-1,-1,0,1,2010,0,0
50,3,69.0,11.851,0,-1,0,0,0,0,0,2,2,0,0,2,5,7,1948,2009,0,0,0,0,0,0.0,0,1,2,0,0,0,4,780.0,0,0.0,247.0,1027.0,0,0,0,0,1027,606,0,1633,0.0,0.0,1,0,3,1,1,7,0,1,0,1,1948.0,0,1.0,240.0,0,0,0,0,100,126,0,0,0,-1,-1,-1,0,6,2010,0,0
50,3,-1.0,8.239,0,-1,0,0,0,0,0,2,2,0,0,2,5,6,1920,1962,0,0,1,1,0,0.0,0,0,2,0,0,0,3,176.0,0,0.0,832.0,1008.0,0,1,0,0,1060,185,0,1245,0.0,0.0,1,0,3,1,0,6,0,0,-1,1,1962.0,0,1.0,315.0,0,0,0,0,0,334,0,0,0,-1,-1,-1,0,3,2010,0,0
30,3,68.0,9.656,0,-1,0,0,0,0,0,2,0,0,0,0,2,2,1923,1970,0,0,8,9,0,0.0,0,2,2,3,2,0,0,0.0,0,0.0,678.0,678.0,0,1,1,0,832,0,0,832,0.0,0.0,1,0,2,1,0,5,0,1,0,1,1928.0,0,2.0,780.0,1,1,1,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,2
70,3,60.0,9.6,0,1,0,0,0,1,0,2,0,0,0,1,8,9,1900,2003,0,0,3,3,0,0.0,1,1,2,0,0,0,0,0.0,0,0.0,930.0,930.0,1,1,1,0,930,636,0,1566,0.0,0.0,2,0,3,1,1,7,0,0,-1,1,1930.0,0,1.0,288.0,0,0,0,54,228,246,0,0,0,-1,-1,-1,0,4,2010,0,2
70,3,50.0,9.0,0,1,0,0,0,0,0,2,0,0,0,1,8,9,1890,2002,0,0,3,3,0,0.0,1,1,4,3,2,0,0,0.0,0,0.0,346.0,346.0,0,0,0,0,1157,1111,0,2268,0.0,0.0,3,0,3,1,1,7,0,0,-1,1,2003.0,0,2.0,624.0,0,0,1,0,108,0,0,0,0,-1,-1,-1,0,4,2010,0,0
190,3,100.0,9.045,0,-1,0,0,0,0,0,2,0,0,4,1,5,3,1910,1950,0,0,1,1,0,0.0,0,2,2,0,0,3,0,0.0,0,0.0,840.0,840.0,2,3,1,2,1128,1128,0,2256,0.0,0.0,2,0,4,2,3,12,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,18,18,0,0,0,-1,-1,-1,0,6,2010,0,2
70,3,60.0,10.56,0,-1,0,0,0,0,0,2,0,0,0,1,6,7,1922,1994,0,0,3,3,0,0.0,0,0,1,3,0,0,3,283.0,0,0.0,455.0,738.0,0,0,0,0,868,602,0,1470,0.0,0.0,1,1,2,1,0,6,1,0,-1,1,1970.0,0,2.0,624.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
50,3,53.0,5.83,0,-1,0,0,0,1,0,12,1,1,0,2,5,6,1950,1997,0,0,1,1,0,0.0,0,1,1,0,0,0,3,788.0,0,0.0,200.0,988.0,0,0,0,0,1030,582,0,1612,0.0,0.0,1,1,3,1,0,7,0,0,-1,1,1950.0,0,1.0,363.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,3,2010,0,0
75,4,-1.0,7.793,0,-1,1,2,0,1,0,12,0,0,0,5,7,7,1922,2005,0,0,3,3,0,0.0,0,0,2,1,0,0,4,474.0,0,0.0,634.0,1108.0,0,1,1,1,1160,908,0,2068,0.0,0.0,1,1,3,1,1,8,0,1,0,1,1928.0,0,1.0,315.0,0,0,0,0,0,60,0,0,0,-1,-1,-1,0,5,2010,0,0
30,3,50.0,5.0,0,-1,0,0,0,0,0,12,1,0,0,0,4,7,1925,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,3,188.0,0,0.0,577.0,765.0,0,1,1,2,765,0,0,765,1.0,0.0,1,0,2,1,1,4,0,0,-1,1,1926.0,0,1.0,200.0,1,0,2,135,0,41,0,0,0,-1,0,-1,0,4,2010,0,0
50,3,50.0,6.0,0,-1,0,0,0,0,0,12,0,0,0,2,6,7,1939,1950,0,0,1,1,0,0.0,0,0,2,0,1,0,4,452.0,2,12.0,144.0,608.0,0,1,0,0,608,524,0,1132,1.0,0.0,1,0,2,1,0,5,0,0,-1,1,1939.0,0,1.0,240.0,0,0,0,0,0,128,0,0,0,-1,0,-1,0,4,2010,0,2
50,3,50.0,6.0,0,-1,0,0,0,0,0,12,0,0,0,2,6,6,1940,1950,0,0,1,1,0,0.0,0,1,1,0,0,0,5,264.0,0,0.0,308.0,572.0,0,0,0,1,848,348,0,1196,0.0,1.0,1,1,3,1,0,6,0,2,0,1,1973.0,0,2.0,576.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,2010,0,0
50,3,53.0,6.36,0,-1,0,0,0,1,0,12,1,0,0,2,5,6,1942,1950,0,0,1,1,2,300.0,0,0,1,0,0,0,3,360.0,2,159.0,316.0,835.0,0,1,0,1,955,498,0,1453,0.0,0.0,1,1,3,1,1,7,2,2,2,1,1942.0,0,1.0,240.0,0,0,0,0,0,35,0,148,0,-1,-1,-1,0,3,2010,0,0
50,3,50.0,6.0,0,-1,0,0,0,0,0,12,0,0,0,2,6,7,1948,1950,0,0,3,3,0,0.0,0,0,1,0,0,0,3,300.0,0,0.0,480.0,780.0,0,1,0,0,780,636,0,1416,0.0,0.0,1,1,3,1,0,6,0,0,-1,1,1948.0,0,1.0,312.0,0,0,2,221,0,48,0,0,0,-1,-1,-1,0,3,2010,0,0
50,3,52.0,6.24,0,-1,0,0,0,0,0,12,0,0,0,2,5,7,1936,1980,0,0,0,0,0,0.0,0,0,1,0,2,0,3,276.0,0,0.0,252.0,528.0,0,2,0,0,548,492,0,1040,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1979.0,2,2.0,624.0,0,0,2,306,0,32,0,0,0,-1,-1,-1,0,5,2010,0,0
50,3,52.0,6.24,0,-1,0,0,0,0,0,12,0,0,0,2,5,5,1930,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,5,448.0,0,0.0,480.0,928.0,0,1,0,2,928,608,0,1536,0.0,0.0,2,0,4,1,0,7,0,1,0,1,1930.0,0,2.0,480.0,0,0,0,0,10,0,0,0,0,-1,0,-1,0,3,2010,0,0
30,3,51.0,6.12,0,-1,0,0,0,0,0,2,2,0,0,0,6,5,1923,1950,0,0,3,3,0,0.0,0,0,2,3,2,0,2,960.0,0,0.0,164.0,1124.0,0,1,0,0,1068,0,0,1068,1.0,0.0,1,0,2,1,0,5,0,1,0,1,1923.0,0,1.0,288.0,0,0,0,0,0,128,0,0,0,-1,-1,-1,0,3,2010,0,0
50,3,57.0,8.094,0,1,0,0,0,0,0,2,0,0,0,2,4,5,1915,1950,0,0,1,1,0,0.0,0,2,1,0,0,0,0,0.0,0,0.0,888.0,888.0,0,0,0,0,888,1074,0,1962,0.0,0.0,1,1,4,1,0,9,0,1,1,1,1915.0,0,2.0,572.0,0,0,0,160,0,364,0,0,0,-1,1,-1,0,6,2010,0,0
70,3,60.0,12.9,0,1,0,0,0,0,0,2,0,0,0,1,6,8,1912,2009,0,0,3,3,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,780.0,780.0,0,0,0,0,780,780,0,1560,0.0,0.0,1,1,3,1,1,7,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,344,0,0,0,168,0,-1,-1,-1,0,5,2010,0,0
70,3,52.0,3.068,0,1,0,0,0,0,0,2,0,0,0,1,6,8,1920,1993,0,0,0,0,0,0.0,0,1,2,0,0,0,0,0.0,0,0.0,662.0,662.0,0,0,0,0,662,662,0,1324,0.0,1.0,1,0,3,1,0,6,0,0,-1,1,1920.0,0,1.0,180.0,0,0,0,0,0,112,0,0,0,-1,1,-1,0,2,2010,0,0
20,4,100.0,15.263,0,-1,1,0,0,0,0,19,1,0,0,0,5,5,1959,1959,0,0,2,2,1,90.0,0,0,1,1,0,0,3,766.0,0,0.0,656.0,1422.0,0,2,0,0,1675,0,0,1675,0.0,0.0,2,0,3,1,0,8,0,2,0,0,1959.0,0,1.0,365.0,0,0,0,0,132,0,0,0,0,-1,-1,-1,0,5,2010,0,0
50,4,72.0,10.632,0,-1,1,0,0,0,0,19,0,0,0,2,5,3,1917,1950,0,0,3,3,0,0.0,0,0,2,1,2,0,0,0.0,0,0.0,689.0,689.0,0,2,1,0,725,499,0,1224,0.0,0.0,1,1,3,1,-1,6,3,0,-1,1,1917.0,0,1.0,180.0,1,1,1,0,0,248,0,0,0,-1,-1,-1,0,1,2010,2,0
190,4,60.0,9.9,0,-1,0,0,0,0,0,18,0,0,4,2,5,4,1915,1950,0,0,3,6,0,0.0,3,2,2,0,0,0,3,1026.0,0,0.0,186.0,1212.0,0,1,1,0,1212,180,0,1392,1.0,0.0,1,0,3,1,0,6,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,0,168,0,0,0,-1,-1,-1,0,2,2010,3,0
50,4,65.0,6.001,0,-1,1,2,0,0,1,18,0,0,0,2,6,5,1940,1950,0,0,0,0,0,0.0,0,0,1,3,0,0,5,368.0,0,0.0,232.0,600.0,0,0,1,0,600,319,0,919,0.0,0.0,1,0,3,1,0,5,0,0,-1,1,1940.0,0,1.0,231.0,0,0,0,0,0,45,0,0,0,-1,0,-1,0,3,2010,0,0
70,0,-1.0,6.449,0,-1,1,0,0,0,0,18,0,0,0,1,4,1,1907,1950,2,0,3,8,0,0.0,0,0,1,0,0,0,3,73.0,0,0.0,634.0,707.0,1,1,1,0,942,942,0,1884,0.0,0.0,1,1,4,1,0,7,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,0,239,0,0,0,-1,-1,-1,0,3,2010,0,2
190,1,60.0,6.048,0,-1,0,0,0,1,0,18,2,0,4,2,5,7,1910,1950,0,0,3,3,0,0.0,0,1,2,0,0,3,5,736.0,0,0.0,120.0,856.0,0,2,0,0,936,744,0,1680,1.0,0.0,2,0,2,2,0,7,0,1,0,1,1910.0,0,2.0,450.0,0,1,2,56,144,0,0,0,0,-1,-1,-1,0,6,2010,2,0
90,4,72.0,10.773,0,-1,0,0,0,0,0,8,0,0,2,0,4,3,1967,1967,0,1,4,4,1,72.0,3,2,1,0,0,0,2,704.0,0,0.0,1128.0,1832.0,0,1,1,0,1832,0,0,1832,2.0,0.0,2,0,4,2,0,8,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,58,0,0,0,0,-1,-1,-1,0,5,2010,0,0
20,4,65.0,7.8,0,-1,0,0,0,0,0,8,0,0,0,0,5,7,1966,2008,1,0,2,2,1,47.0,0,0,1,0,0,3,4,240.0,1,474.0,150.0,864.0,0,0,0,0,892,0,0,892,1.0,0.0,1,0,3,1,1,5,0,0,-1,1,1966.0,0,1.0,416.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
20,4,65.0,7.832,0,-1,0,0,0,0,0,8,0,0,0,0,5,5,1968,1968,1,0,2,2,0,0.0,0,0,1,0,0,0,1,775.0,0,0.0,89.0,864.0,0,0,0,0,864,0,0,864,1.0,0.0,1,0,2,1,0,4,0,0,-1,1,1969.0,0,1.0,280.0,0,0,0,226,0,0,0,0,0,-1,-1,-1,0,5,2010,0,0
90,4,-1.0,7.424,0,-1,1,0,0,0,0,8,0,0,2,4,5,5,1978,1978,0,0,4,4,0,0.0,0,0,1,1,0,1,1,1319.0,0,0.0,0.0,1319.0,0,1,0,0,1373,0,0,1373,1.0,0.0,1,0,3,1,0,5,0,2,1,0,1978.0,2,2.0,591.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2010,0,0
60,4,86.0,11.227,0,-1,0,0,0,0,0,8,0,0,0,1,5,5,1968,1968,0,0,2,2,0,0.0,0,1,1,0,1,0,3,267.0,4,453.0,0.0,720.0,0,0,0,0,720,720,0,1440,0.0,0.0,1,1,4,1,0,7,0,2,1,0,1968.0,0,2.0,480.0,0,0,0,192,38,0,0,0,0,-1,0,-1,0,3,2010,0,0
20,4,-1.0,20.062,0,-1,1,3,0,0,1,19,0,0,0,0,7,7,1977,2001,1,0,3,3,0,0.0,1,1,1,1,0,2,2,1092.0,0,0.0,328.0,1420.0,0,2,0,0,1483,0,0,1483,1.0,0.0,1,1,1,1,0,4,0,2,1,0,1977.0,1,2.0,690.0,0,0,0,496,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0
30,4,94.0,9.259,0,-1,0,0,0,1,0,8,1,0,0,0,4,4,1927,1950,0,0,3,3,0,0.0,0,0,2,3,0,0,0,0.0,0,0.0,660.0,660.0,0,1,1,0,756,0,0,756,0.0,0.0,1,0,2,1,0,4,0,0,-1,1,1945.0,0,2.0,440.0,0,0,1,80,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
60,4,-1.0,17.082,0,-1,1,3,0,2,1,19,0,0,0,1,6,5,1978,1992,0,0,0,0,1,288.0,0,0,0,1,0,1,2,964.0,0,0.0,153.0,1117.0,0,0,0,0,1117,864,0,1981,1.0,0.0,2,1,4,1,1,8,0,1,1,0,1978.0,2,2.0,522.0,0,0,0,336,104,0,0,0,0,-1,-1,-1,0,5,2010,0,0
50,4,124.0,18.6,0,-1,0,0,0,0,0,4,0,0,0,2,3,4,1938,1990,0,0,3,3,0,0.0,0,0,1,0,0,3,4,288.0,2,684.0,0.0,972.0,0,1,0,1,1052,558,0,1610,0.0,1.0,2,0,4,1,3,8,0,1,0,0,1938.0,1,1.0,480.0,0,0,0,0,0,60,0,0,0,-1,-1,0,450,6,2010,0,0
20,4,65.0,11.479,0,-1,0,0,0,0,0,4,0,0,0,0,6,7,1950,1987,0,0,3,4,0,0.0,0,0,1,0,0,0,1,104.0,1,387.0,172.0,663.0,0,0,0,0,1074,0,0,1074,1.0,0.0,1,0,3,1,1,6,0,1,1,0,1987.0,0,1.0,467.0,0,0,0,0,52,52,0,0,0,-1,0,-1,0,6,2010,0,0
50,4,50.0,9.35,0,-1,0,2,0,0,0,4,0,0,0,2,4,6,1947,1979,0,0,7,6,0,0.0,0,0,1,0,2,0,5,192.0,0,0.0,564.0,756.0,0,0,0,0,1169,0,362,1531,0.0,0.0,1,0,3,1,0,8,0,1,1,1,1947.0,0,1.0,209.0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,6,2010,0,0
20,4,75.0,9.525,0,-1,0,0,0,0,0,4,0,0,0,0,5,7,1954,1998,0,0,7,6,0,0.0,0,0,1,0,0,1,4,954.0,0,0.0,218.0,1172.0,0,1,0,0,1172,0,0,1172,1.0,0.0,1,0,3,1,0,5,0,0,-1,0,1954.0,2,1.0,366.0,0,0,0,240,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
20,4,44.0,17.485,0,-1,2,0,0,0,0,4,0,0,0,0,7,5,2009,2010,0,0,0,0,2,96.0,1,0,0,1,0,2,1,1346.0,0,0.0,162.0,1508.0,0,0,0,0,1508,0,0,1508,1.0,0.0,1,0,1,1,1,5,0,2,1,0,2009.0,1,2.0,572.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,2010,8,1
20,4,-1.0,11.2,0,-1,1,0,0,2,0,4,0,0,0,0,5,3,1964,1964,0,0,3,3,0,0.0,0,2,1,0,0,3,0,0.0,0,0.0,1250.0,1250.0,0,0,0,0,1298,0,0,1298,0.0,0.0,2,0,3,1,0,5,0,0,-1,1,1964.0,0,2.0,504.0,0,1,1,0,144,0,0,0,0,-1,-1,-1,0,6,2010,2,0
20,4,83.0,11.98,0,-1,0,3,0,0,1,10,0,0,0,0,7,5,1987,1987,0,0,4,4,1,177.0,1,0,1,1,0,2,1,1433.0,0,0.0,0.0,1433.0,0,0,0,0,1433,0,0,1433,1.0,0.0,1,1,1,1,1,4,0,2,1,0,1987.0,1,2.0,528.0,2,2,0,0,278,0,0,266,0,-1,0,-1,0,6,2010,0,0
60,4,87.0,12.361,0,-1,1,0,0,2,0,10,0,0,0,1,6,7,1993,1993,0,0,0,0,1,85.0,1,1,0,1,0,0,1,860.0,0,0.0,86.0,946.0,0,0,0,0,964,838,0,1802,0.0,1.0,2,1,3,1,1,8,0,1,0,4,2000.0,1,4.0,1017.0,0,0,0,450,92,0,0,0,0,-1,-1,-1,0,5,2010,0,0
20,4,64.0,7.36,0,-1,0,0,0,0,0,1,0,0,0,0,7,5,2010,2010,0,0,0,0,2,80.0,1,0,0,1,0,0,1,24.0,0,0.0,1198.0,1222.0,0,0,0,0,1222,0,0,1222,0.0,0.0,2,0,2,1,1,6,0,0,-1,0,2009.0,1,2.0,615.0,0,0,0,0,54,0,0,0,0,-1,-1,-1,0,3,2010,0,0
50,4,82.0,14.235,0,-1,1,0,0,0,0,10,0,0,0,2,6,8,1900,1993,0,0,3,4,0,0.0,0,0,0,3,1,0,0,0.0,0,0.0,676.0,676.0,0,1,0,0,831,614,0,1445,0.0,0.0,2,0,3,1,0,6,0,0,-1,1,1957.0,0,2.0,484.0,0,0,1,0,59,0,0,0,0,-1,-1,-1,0,3,2010,0,0
85,4,82.0,11.105,0,-1,0,0,0,1,0,1,0,0,0,4,5,5,1996,1996,0,0,0,0,0,0.0,0,1,0,1,2,1,1,870.0,0,0.0,0.0,870.0,0,2,0,0,965,0,0,965,1.0,0.0,1,0,2,1,0,4,0,0,-1,0,1998.0,0,2.0,580.0,2,0,0,71,0,0,0,0,0,-1,1,-1,0,7,2010,0,0
60,4,-1.0,9.337,0,-1,1,0,0,0,0,1,0,0,0,1,7,5,1997,1998,0,0,0,0,0,0.0,0,0,0,1,0,0,2,353.0,0,0.0,525.0,878.0,0,0,0,0,892,800,0,1692,0.0,0.0,2,1,3,1,0,8,0,1,1,0,1997.0,1,2.0,513.0,0,0,0,0,39,0,0,0,0,-1,-1,-1,0,4,2010,0,0
20,4,38.0,15.24,0,-1,1,0,0,3,0,1,0,0,0,0,5,8,1977,2004,0,0,5,5,0,0.0,1,1,1,1,0,0,1,198.0,1,688.0,140.0,1026.0,0,0,0,0,1026,0,0,1026,1.0,0.0,1,1,3,1,0,5,0,0,-1,0,1977.0,0,1.0,308.0,0,0,0,316,85,0,0,0,0,-1,0,-1,0,6,2010,0,0
20,4,68.0,7.48,0,-1,0,0,0,0,0,1,0,0,0,0,5,6,1972,1972,0,0,3,3,0,0.0,0,0,1,0,0,1,2,480.0,0,0.0,396.0,876.0,0,1,0,0,876,0,0,876,1.0,0.0,1,0,3,1,0,5,0,0,-1,1,1977.0,0,2.0,484.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,6,2010,0,0
20,4,80.0,10.389,0,-1,0,0,0,0,0,1,0,0,0,0,8,5,2003,2003,1,0,5,5,1,320.0,1,0,0,1,0,0,1,1682.0,0,0.0,296.0,1978.0,0,0,0,0,1978,0,0,1978,1.0,0.0,2,1,3,1,1,8,0,1,0,0,2003.0,1,3.0,850.0,0,0,0,188,25,0,0,0,0,-1,-1,-1,0,5,2010,0,0
60,4,75.0,9.375,0,-1,0,0,0,0,0,1,0,0,0,1,7,5,1997,1997,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,1040.0,1040.0,0,0,0,0,1044,1054,0,2098,0.0,0.0,2,1,4,1,1,9,0,1,1,0,1997.0,2,2.0,621.0,0,0,0,331,38,0,0,0,0,-1,-1,-1,0,4,2010,0,0
120,3,-1.0,4.435,0,-1,0,0,0,0,0,1,0,0,1,0,6,5,2003,2003,0,0,0,0,1,170.0,1,0,0,1,0,1,1,672.0,0,0.0,176.0,848.0,0,0,0,0,848,0,0,848,1.0,0.0,1,0,1,1,1,4,0,0,-1,0,2003.0,2,2.0,420.0,0,0,0,140,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0
30,4,67.0,8.777,0,-1,0,0,0,0,1,4,1,0,0,0,3,6,1945,2007,0,0,0,0,0,0.0,0,1,1,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,1,0,640,0,0,640,0.0,0.0,1,0,2,1,0,5,1,0,-1,1,1945.0,0,1.0,240.0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,4,2010,3,0
20,4,68.0,8.842,0,-1,0,0,0,1,0,4,0,0,0,0,5,6,1954,1954,0,0,0,0,0,0.0,0,1,1,3,0,0,0,0.0,0,0.0,381.0,381.0,0,0,0,0,992,0,0,992,0.0,0.0,1,0,3,1,0,6,0,0,-1,1,1954.0,0,1.0,319.0,0,0,0,60,0,56,0,0,0,-1,0,-1,0,1,2010,7,2
20,4,60.0,10.044,0,-1,1,3,0,2,0,4,0,0,0,0,5,6,1968,1968,0,0,1,1,0,0.0,0,0,1,1,0,2,2,1070.0,0,0.0,126.0,1196.0,0,1,0,0,1196,0,0,1196,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1968.0,1,1.0,336.0,0,0,0,257,0,168,0,0,0,-1,0,-1,0,6,2010,0,0
50,4,89.0,11.792,0,-1,0,0,0,0,0,4,0,0,0,2,4,5,1948,1950,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,744.0,744.0,0,0,1,2,792,328,0,1120,0.0,0.0,1,0,2,1,3,5,0,0,-1,1,1956.0,0,2.0,480.0,0,1,2,0,0,0,0,160,0,-1,-1,-1,0,6,2010,0,2
80,4,65.0,6.305,0,-1,0,0,0,0,0,4,0,0,0,3,6,6,1975,1975,0,0,4,4,0,0.0,0,0,1,0,0,1,2,528.0,0,0.0,480.0,1008.0,0,1,0,0,1096,0,0,1096,1.0,0.0,1,0,3,1,0,5,0,1,2,1,1975.0,0,1.0,352.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0
20,4,64.0,6.41,0,-1,0,1,0,0,0,4,0,0,0,0,4,5,1958,1958,1,0,7,6,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,960.0,960.0,0,0,0,0,960,0,0,960,0.0,0.0,1,0,3,1,0,5,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,-1,0,-1,0,5,2010,0,0
30,4,67.0,4.853,0,-1,0,2,0,0,0,18,2,0,0,0,5,6,1924,1999,0,0,1,0,1,203.0,0,0,2,0,0,3,3,133.0,0,0.0,974.0,1107.0,0,3,1,1,1296,0,0,1296,0.0,0.0,2,0,2,1,3,5,0,1,0,1,1979.0,0,1.0,260.0,0,0,0,0,0,36,0,0,0,-1,0,-1,0,5,2010,0,0
30,4,-1.0,7.89,0,-1,0,0,0,1,0,18,0,0,0,0,6,6,1939,1950,0,0,3,3,0,0.0,0,0,1,0,0,0,3,238.0,0,0.0,618.0,856.0,0,1,0,0,856,0,0,856,1.0,0.0,1,0,2,1,0,4,0,1,0,1,1939.0,0,2.0,399.0,0,0,0,0,0,0,0,166,0,-1,-1,-1,0,3,2010,0,0
90,1,60.0,7.2,0,0,0,0,0,0,0,18,0,0,2,1,4,6,1967,1967,3,1,4,14,0,0.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,862,1788,0,2650,0.0,0.0,3,0,6,2,0,10,2,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,500,2,2010,0,0
50,4,51.0,9.839,0,-1,0,0,0,0,0,18,1,0,0,2,5,2,1931,1950,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0.0,0,0.0,894.0,894.0,0,0,0,0,894,772,0,1666,1.0,0.0,1,0,3,1,0,7,0,1,0,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,156,0,0,0,0,-1,-1,-1,0,5,2010,0,0
